Wed Apr 01 21:01:31 CEST 2015;jeanmich6654;argeles sur mer;RT,@Sisf94,Le,concours,du,plus,grand,gaffeur,Les,Candidats,#Hollande,Père,et,Fils,#MoryGlobal,#Ecomouv,http://t.co/jIjKOkSFPr
Wed Apr 01 21:01:12 CEST 2015;Your_OpinionMan;;RT,@FNJ_officiel,#Hollande,"La,#Jeunesse,peut,compter,sur,moi,pour,lutter,contre,le,#chômage,et,la,#précarité,",#PoissondAvril,http://…
Wed Apr 01 21:00:46 CEST 2015;mcraffermi;;RT,@Lopinion_fr,Une,fidélité,à,#Hollande,bien,mal,récompensée,Au,top,@Th_Braillard,@PartiRadicalG,Replay,http://t.co/paPVDfc4Aq,http…
Wed Apr 01 21:00:17 CEST 2015;950Marie;;RT,@BerthierGilles,Thomas,#Hollande,est,avocat,Il,a,défendu,#MoryGlobal,Qui,est,en,liquidation,Gros,succès,Une,affaire,de,fami…
Wed Apr 01 20:59:47 CEST 2015;MICHELBONTE;ROUBAIX ( FRANCE );@J_Villumsen,La,#surdité,électorale,la,#cécité,intellectuelle,de,#ManuelValls,et,#Hollande,posent,de,sérieux,problèmes,aux,#Français
Wed Apr 01 20:59:35 CEST 2015;MamieSarko;;RT,@AntoineUMP,http://t.co/R1uiVVKgZd,#Hollande,la,boulette,à,150,chômeurs,Président,vous,dites
Wed Apr 01 20:59:28 CEST 2015;hdebonnevolonte;contre les dérives socialistes;RT,@VincentTours,Avec,#Hollande,c'est,le,retour,du,"régime,des,partis",que,dénonçait,De,Gaulle,Des,partis,déconnectés,du,peuple,souverai…
Wed Apr 01 20:59:07 CEST 2015;kinorev;France;RT,@SebastienHuyghe,Et,pendant,ce,temps,#Hollande,viole,allègrement,le,code,des,marchés,publics,#Ecomouv,Comment,connait-il,une,décision,n…
Wed Apr 01 20:59:01 CEST 2015;bulin_jl;;RT,@Sisf94,Le,concours,du,plus,grand,gaffeur,Les,Candidats,#Hollande,Père,et,Fils,#MoryGlobal,#Ecomouv,http://t.co/jIjKOkSFPr
Wed Apr 01 20:59:01 CEST 2015;manginr;;RT,@PEREIRADAROCHAJ,Sarkozy,Nicolas,scoop,attention,via,Jean,Larenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,htt…
Wed Apr 01 20:58:57 CEST 2015;kinorev;France;RT,@Guillaume6869,On,reprochera,à,vie,au,fils,#Sarkozy,d'avoir,voulu,un,poste,non,rémunéré,à,l'EPAD,mais,on,oubliera,les,2150licenciés,grâ…
Wed Apr 01 20:58:51 CEST 2015;beatricelecoz;region paca ;RT,@Sarkoziste,Pas,de,mise,en,examen,pour,Nicolas,#Sarkozy,Voilà,qui,va,en,décevoir,certains,@NicolasSarkozy,#UMP,#UDI,#FN,#PS,#Hollande…
Wed Apr 01 20:58:32 CEST 2015;pymouche;;RT,@BerthierGilles,Avec,la,bourde,chez,#Ecomouv,#Hollande,met,en,péril,150,emplois,Vous,le,prenez,pour,qui,A,moins,de,1000,il,compte…
Wed Apr 01 20:58:32 CEST 2015;kinorev;France;RT,@RomainSabine1,François,#Hollande,est,vraiment,un,bon,président,un,bon,orateur,il,a,du,charisme,enfin,bref,il,est,parfait,…
Wed Apr 01 20:58:31 CEST 2015;Fleur2108;;RT,@VincentTours,Avec,#Hollande,c'est,le,retour,du,"régime,des,partis",que,dénonçait,De,Gaulle,Des,partis,déconnectés,du,peuple,souverai…
Wed Apr 01 20:58:24 CEST 2015;michael4513;France;RT,@ydekerdrel,Bravo,à,tous,les,corréziens,qui,ont,redonné,un,espoir,à,leur,si,beau,département,et,qui,ont,renvoyé,les,obligés,de,#Holland…
Wed Apr 01 20:58:10 CEST 2015;PascalLafont;Sud - France ;@SielCalvados,@mpaTroyes,@Europe1,#Hollande,#Valls,et,#NVB,sont,responsables,Il,devrait,y,avoir,plainte,contre,l'État
Wed Apr 01 20:58:09 CEST 2015;kinorev;France;RT,@jeanrenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,The,INDEPENDENT,"presse,française",Pas,de,réaction,htt…
Wed Apr 01 20:58:05 CEST 2015;ben49100;on the world on the moon;RT,@PtdArcole,Ce,week-end,le,Président,#Hollande,a,vu,la,vie,en,3D,Débacle,Déroute,Défaite,http://t.co/wNTNR700R1
Wed Apr 01 20:58:02 CEST 2015;CWynnykWilson;;Most,difficult,situation,near,Avdiivka,and,Mariupol,http://t.co/RlOE41uoSf,hello,#obama,#merkel,#hollande,#nato,#eu,#un,do,you,know
Wed Apr 01 20:58:01 CEST 2015;JanickCoroller;;RT,@PatrickLeHyaric,Urgence,#Valls,#Hollande,#départementales,#France,#Europe,#UE,Il,est,certain,que,si,rien,de,nouveau,ne,se,http:…
Wed Apr 01 20:57:23 CEST 2015;toni_nadine;région centre;RT,@PEREIRADAROCHAJ,Sarkozy,Nicolas,scoop,attention,via,Jean,Larenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,htt…
Wed Apr 01 20:57:18 CEST 2015;bertin85;gaulliste  debout la france;RT,@VincentTours,Avec,#Hollande,c'est,le,retour,du,"régime,des,partis",que,dénonçait,De,Gaulle,Des,partis,déconnectés,du,peuple,souverai…
Wed Apr 01 20:57:16 CEST 2015;pirate1759;fr;RT,@Sisf94,Le,concours,du,plus,grand,gaffeur,Les,Candidats,#Hollande,Père,et,Fils,#MoryGlobal,#Ecomouv,http://t.co/jIjKOkSFPr
Wed Apr 01 20:57:07 CEST 2015;fatimascohier;belgique;RT,@jc_trempon,J'ai,lu,que,#Hollande,s'est,entretenu,avec,#Duflot,dans,l'avion,du,retour,de,Tunisie,Elle,était,là-bas,à,quel,titre,Expo…
Wed Apr 01 20:57:01 CEST 2015;BlackLotus974;Planète .mkv;Les,élus,du,gouvernement,critiquent,#Valls,L'un,ne,veut,pas,partir,les,autres,ne,seront,pas,sanctionnés,malgré,leur,rébellion,#Hollande
Wed Apr 01 20:56:51 CEST 2015;HerailArtigouha;languedoc/midi-Pyrénées;RT,@PEREIRADAROCHAJ,Sarkozy,Nicolas,scoop,attention,via,Jean,Larenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,htt…
Wed Apr 01 20:56:39 CEST 2015;antallyon;;RT,@docteurmasque,#Juppé,prône,le,pardon,des,offenses,pour,le,#modem,Pour,moi,c'est,non,#Bayrou,est,un,traître,qui,a,en,plus,fait,élire,…
Wed Apr 01 20:56:37 CEST 2015;Chametegal;;RT,@PEREIRADAROCHAJ,Sarkozy,Nicolas,scoop,attention,via,Jean,Larenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,htt…
Wed Apr 01 20:56:26 CEST 2015;jaamyetfree;FRANCE 74 57 SWITZERLAND;RT,@RackZimmerman,#SachezLe,#militants,#PS,#UMP,@Europarl_FR,dirige,la,France,#Hollande,nE,qu1,ss,prefet,http://t.co/CUHp8kKCP8
Wed Apr 01 20:55:50 CEST 2015;micheldurandmo1;;RT,@Guillaume6869,On,reprochera,à,vie,au,fils,#Sarkozy,d'avoir,voulu,un,poste,non,rémunéré,à,l'EPAD,mais,on,oubliera,les,2150licenciés,grâ…
Wed Apr 01 20:55:23 CEST 2015;paray71;Bourrrgogne;RT,@didiercombier,@paray71,@DanielPilotte,@MathiasSandorf,@JEANNOTKZ,Syndicats,+,fils,#Hollande/Royal,ils,n'avaient,aucune,chance,avec,t…
Wed Apr 01 20:55:22 CEST 2015;VincentTours;Tours, France;Avec,#Hollande,c'est,le,retour,du,"régime,des,partis",que,dénonçait,De,Gaulle,Des,partis,déconnectés,du,peuple,souverain
Wed Apr 01 20:55:13 CEST 2015;eurocooperation;France;RT,@opasselecq,La,Corrèze,à,droite,une,gifle,pour,#Hollande,L'Essonne,à,droite,une,claque,pour,#Valls,Le,Nord,à,droite,une,bonne,baff…
Wed Apr 01 20:55:11 CEST 2015;MaretMichele;;RT,@opasselecq,Dans,#LeMonde,"Le,salafisme,gagne,du,terrain,dans,les,mosquées",Dormez,tranquilles,braves,gens,#Hollande,et,#Valls,veil…
Wed Apr 01 20:55:00 CEST 2015;morettoburchi;;RT,@SebastienHuyghe,Et,pendant,ce,temps,#Hollande,viole,allègrement,le,code,des,marchés,publics,#Ecomouv,Comment,connait-il,une,décision,n…
Wed Apr 01 20:54:50 CEST 2015;MartheNicolas;GrandEst.;RT,@PEREIRADAROCHAJ,Sarkozy,Nicolas,scoop,attention,via,Jean,Larenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,htt…
Wed Apr 01 20:54:21 CEST 2015;stanlebo;;RT,@SebastienHuyghe,Et,pendant,ce,temps,#Hollande,viole,allègrement,le,code,des,marchés,publics,#Ecomouv,Comment,connait-il,une,décision,n…
Wed Apr 01 20:54:08 CEST 2015;Demazerolles;;RT,@PEREIRADAROCHAJ,Sarkozy,Nicolas,scoop,attention,via,Jean,Larenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,htt…
Wed Apr 01 20:53:57 CEST 2015;renato12841;Guadeloupe;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:53:38 CEST 2015;JeanLeChouan;#CombЯaille #FЯanc-Alleuن;RT,@PtdArcole,Ce,week-end,le,Président,#Hollande,a,vu,la,vie,en,3D,Débacle,Déroute,Défaite,http://t.co/wNTNR700R1
Wed Apr 01 20:53:04 CEST 2015;ATossand;Montpellier;RT,@PEREIRADAROCHAJ,Sarkozy,Nicolas,scoop,attention,via,Jean,Larenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,htt…
Wed Apr 01 20:52:45 CEST 2015;snifff007;;RT,@Sisf94,Le,concours,du,plus,grand,gaffeur,Les,Candidats,#Hollande,Père,et,Fils,#MoryGlobal,#Ecomouv,http://t.co/jIjKOkSFPr
Wed Apr 01 20:52:22 CEST 2015;Zoubinette1;;RT,@jeanrenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,The,INDEPENDENT,"presse,française",Pas,de,réaction,htt…
Wed Apr 01 20:52:20 CEST 2015;vendetta59200;;RT,@RomainSabine1,François,#Hollande,est,vraiment,un,bon,président,un,bon,orateur,il,a,du,charisme,enfin,bref,il,est,parfait,…
Wed Apr 01 20:52:11 CEST 2015;Capricorne75014;75;RT,@Sisf94,Le,concours,du,plus,grand,gaffeur,Les,Candidats,#Hollande,Père,et,Fils,#MoryGlobal,#Ecomouv,http://t.co/jIjKOkSFPr
Wed Apr 01 20:51:47 CEST 2015;OLequart;;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:50:56 CEST 2015;frederic_dachet;Nevers;Éloge,de,la,diplomatie,française,#France,#Elysée,#Hollande,http://t.co/9PCKrk2pMZ
Wed Apr 01 20:49:57 CEST 2015;marcchastillon;MONTALIEU VERCIEU;RT,@Pat_Bordeaux,Il,n'y,avait,que,le,PS,pour,nous,offrir,une,telle,chienlit,#Hollande
Wed Apr 01 20:49:47 CEST 2015;jembeaute;;RT,@PierreParrillo,#Canteloup,imitant,#Hollande,"Chers,français,Il,n'y,aura,pas,de,remaniement,parce,que,Manuel,#Valls,a,décidé,de,me,ga…
Wed Apr 01 20:49:31 CEST 2015;soleildumidi;                 NO DM MERCI ;RT,@Sarkoziste,Pas,de,mise,en,examen,pour,Nicolas,#Sarkozy,Voilà,qui,va,en,décevoir,certains,@NicolasSarkozy,#UMP,#UDI,#FN,#PS,#Hollande…
Wed Apr 01 20:49:30 CEST 2015;coolise;Yvelines ;RT,@jeanrenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,The,INDEPENDENT,"presse,française",Pas,de,réaction,htt…
Wed Apr 01 20:48:54 CEST 2015;Fleur2108;;RT,@Sisf94,Le,concours,du,plus,grand,gaffeur,Les,Candidats,#Hollande,Père,et,Fils,#MoryGlobal,#Ecomouv,http://t.co/jIjKOkSFPr
Wed Apr 01 20:48:36 CEST 2015;PsyKoco;in the my boyfriend's arms :);@LPJofficiel,c'est,toujours,bon,pour,le,moral,de,voir,#Hollande,marchait,sur,ce,tapis,rouge,ça,remet,d'aplomb,👍👏,😊
Wed Apr 01 20:48:34 CEST 2015;texier42;;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:48:12 CEST 2015;bernard3842;Vienne;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:47:59 CEST 2015;resistance75;La capitale;RT,@JpTEPPE,@MamieSarko,@MarcelinoF54,@Le_Figaro,dire,des,mensonges,pour,#Hollande,ne,suffit,pas,il,faut,qu'il,dise,des,conneries
Wed Apr 01 20:47:34 CEST 2015;Pat_Bordeaux;Bordeaux;Il,n'y,avait,que,le,PS,pour,nous,offrir,une,telle,chienlit,#Hollande
Wed Apr 01 20:47:25 CEST 2015;MamieSarko;;RT,@JpTEPPE,@MamieSarko,@MarcelinoF54,@Le_Figaro,dire,des,mensonges,pour,#Hollande,ne,suffit,pas,il,faut,qu'il,dise,des,conneries
Wed Apr 01 20:47:22 CEST 2015;FranceBenfica;;RT,@PeupledeFrance1,#MoryGlobal,Carrière,éclair,du,fils,#Hollande,avec,les,baveux,Papa,saura,lui,trouver,une,place,à,la,mairie,de,#Tulle,…
Wed Apr 01 20:47:15 CEST 2015;MarieCQlb;BzH - ❤️PerrosGuirec - ❤️Italy;RT,@Sisf94,Le,concours,du,plus,grand,gaffeur,Les,Candidats,#Hollande,Père,et,Fils,#MoryGlobal,#Ecomouv,http://t.co/jIjKOkSFPr
Wed Apr 01 20:46:42 CEST 2015;SClavaud;;RT,@jeanrenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,The,INDEPENDENT,"presse,française",Pas,de,réaction,htt…
Wed Apr 01 20:46:28 CEST 2015;claudettepitrus;;RT,@Guillaume6869,On,reprochera,à,vie,au,fils,#Sarkozy,d'avoir,voulu,un,poste,non,rémunéré,à,l'EPAD,mais,on,oubliera,les,2150licenciés,grâ…
Wed Apr 01 20:46:14 CEST 2015;MartineWingel;;RT,@PierreParrillo,#Canteloup,imitant,#Hollande,"Chers,français,Il,n'y,aura,pas,de,remaniement,parce,que,Manuel,#Valls,a,décidé,de,me,ga…
Wed Apr 01 20:45:52 CEST 2015;fatimascohier;belgique;RT,@Sisf94,Le,concours,du,plus,grand,gaffeur,Les,Candidats,#Hollande,Père,et,Fils,#MoryGlobal,#Ecomouv,http://t.co/jIjKOkSFPr
Wed Apr 01 20:45:38 CEST 2015;Pastrouil;;Une,délégation,de,peshmergas,reçue,par,#Hollande,et,#BHL,à,l’Élysée,http://t.co/pufP7wwiWU,via,@RFI,http://t.co/IiR9L6Bm4K
Wed Apr 01 20:45:10 CEST 2015;AntoineUMP;Sainte-Adresse/Le Havre;http://t.co/R1uiVVKgZd,#Hollande,la,boulette,à,150,chômeurs,Président,vous,dites
Wed Apr 01 20:45:09 CEST 2015;marcchastillon;MONTALIEU VERCIEU;RT,@PEREIRADAROCHAJ,Sarkozy,Nicolas,scoop,attention,via,Jean,Larenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,htt…
Wed Apr 01 20:45:07 CEST 2015;bernard3842;Vienne;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:44:59 CEST 2015;PatriciaMJWeber;13EME PARIS RIVE GAUCHE;RT,@jeanrenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,The,INDEPENDENT,"presse,française",Pas,de,réaction,htt…
Wed Apr 01 20:44:49 CEST 2015;arthur27364473;;RT,@FNJ_officiel,#Hollande,"La,#Jeunesse,peut,compter,sur,moi,pour,lutter,contre,le,#chômage,et,la,#précarité,",#PoissondAvril,http://…
Wed Apr 01 20:44:04 CEST 2015;cmartyluso;GAIA;RT,@GianluigiTRCT,#Mitterrand,a,phagocyté,le,PC/#Hollande,aura,asphyxié,le,socialisme,historique,l'opération,"glasnost",fera,de,lui,un,…
Wed Apr 01 20:44:02 CEST 2015;jeanpierreb33;Gironde ;RT,@ydekerdrel,Bravo,à,tous,les,corréziens,qui,ont,redonné,un,espoir,à,leur,si,beau,département,et,qui,ont,renvoyé,les,obligés,de,#Holland…
Wed Apr 01 20:43:59 CEST 2015;PascalLafont;Sud - France ;Avocat,du,CE,de,#MoryGlobal,Thomas,#Hollande,pris,à,partie,par,des,#salariés,http://t.co/1VRNopypOP,via,@f_desouche,#FN,#France,/,#UMPS,#UE
Wed Apr 01 20:43:21 CEST 2015;papillon3369;;RT,@BerthierGilles,Thomas,#Hollande,est,avocat,Il,a,défendu,#MoryGlobal,Qui,est,en,liquidation,Gros,succès,Une,affaire,de,fami…
Wed Apr 01 20:42:57 CEST 2015;AlainPoulalier;;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:42:32 CEST 2015;PatriciaMJWeber;13EME PARIS RIVE GAUCHE;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:41:27 CEST 2015;AMaddy2;;RT,@BerthierGilles,Avec,la,bourde,chez,#Ecomouv,#Hollande,met,en,péril,150,emplois,Vous,le,prenez,pour,qui,A,moins,de,1000,il,compte…
Wed Apr 01 20:41:02 CEST 2015;moussya;;RT,@chantalanni,Julie,#Gayet,l'Elysée,dans,l'embarras,à,cause,d'une,affaire,d'argent,#Hollande,http://t.co/IecGBsVrCL,…
Wed Apr 01 20:40:51 CEST 2015;Ladelf;;RT,@jeanrenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,The,INDEPENDENT,"presse,française",Pas,de,réaction,htt…
Wed Apr 01 20:40:08 CEST 2015;benalo_2015;Paris;RT,@dessinpresse,Thomas,#Hollande,mordu,par,un,sans-dent,#MoryGlobal,#MoryDucros,(benalo.fr),http://t.co/Zxc8eWNyIP
Wed Apr 01 20:39:55 CEST 2015;jorgrmolina;;RT,@ston_power,Andréas,Lubitz,anéantit,149,personnes,dans,son,geste,fou,et,prémédité,tandis,que,#Valls,et,#Hollande,des,milliers,sinistré…
Wed Apr 01 20:39:37 CEST 2015;marco6313;;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:39:31 CEST 2015;Maheyves;;RT,@BerthierGilles,Avec,la,bourde,chez,#Ecomouv,#Hollande,met,en,péril,150,emplois,Vous,le,prenez,pour,qui,A,moins,de,1000,il,compte…
Wed Apr 01 20:39:05 CEST 2015;moussya;;RT,@jc_trempon,J'ai,lu,que,#Hollande,s'est,entretenu,avec,#Duflot,dans,l'avion,du,retour,de,Tunisie,Elle,était,là-bas,à,quel,titre,Expo…
Wed Apr 01 20:38:51 CEST 2015;Olivier_AIX;;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:38:50 CEST 2015;ston_power;45° 49' 57'' N - 6° 51' 53'' E;Andréas,Lubitz,anéantit,149,personnes,dans,son,geste,fou,et,prémédité,tandis,que,#Valls,et,#Hollande,des,milliers,sinistrés,sur,conscience
Wed Apr 01 20:38:43 CEST 2015;BerthierGilles;;Avec,la,bourde,chez,#Ecomouv,#Hollande,met,en,péril,150,emplois,Vous,le,prenez,pour,qui,A,moins,de,1000,il,compte,pas
Wed Apr 01 20:37:49 CEST 2015;glotub;;RT,@jeanrenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,The,INDEPENDENT,"presse,française",Pas,de,réaction,htt…
Wed Apr 01 20:37:42 CEST 2015;ManuRva;;RT,@ntwolfmother,Julie,#Gayet,l'Elysée,dans,l'embarras,à,cause,d'une,affaire,d'argent,#Hollande,http://t.co/YA8dMV9w4D,http://t.co/AHxJk…
Wed Apr 01 20:37:27 CEST 2015;dessinpresse;;Thomas,#Hollande,mordu,par,un,sans-dent,#MoryGlobal,#MoryDucros,(benalo.fr),http://t.co/Zxc8eWNyIP
Wed Apr 01 20:37:08 CEST 2015;ContaminThierry;Mont de Marsan ;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:37:08 CEST 2015;toni_nadine;région centre;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:36:52 CEST 2015;mimistloup;;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:36:10 CEST 2015;mimistloup;;RT,@PtdArcole,Ce,week-end,le,Président,#Hollande,a,vu,la,vie,en,3D,Débacle,Déroute,Défaite,http://t.co/wNTNR700R1
Wed Apr 01 20:36:08 CEST 2015;Ouam357;;RT,@netchys,64%,des,Français,souhaitent,que,François,#Hollande,soit,réélu,en,2017,http://t.co/ELKgBTKLov
Wed Apr 01 20:36:07 CEST 2015;mennechevalier1;dijon;RT,@jeanrenaudie,#Hollande,accusé,de,fraude,fiscale,par,le,quotidien,anglais,The,INDEPENDENT,"presse,française",Pas,de,réaction,htt…
Wed Apr 01 20:36:00 CEST 2015;CelyneJCM;;RT,@ManuTaffarelli,François,#Hollande,Président,de,la,République,Le,poisson,d'avril,dure,depuis,3,ans,#Blaguea1franc
Wed Apr 01 20:35:46 CEST 2015;toni_nadine;région centre;RT,@GianluigiTRCT,#Mitterrand,a,phagocyté,le,PC/#Hollande,aura,asphyxié,le,socialisme,historique,l'opération,"glasnost",fera,de,lui,un,…
Wed Apr 01 20:35:37 CEST 2015;MartineWingel;;RT,@Sisf94,C'est,de,Famille,apparemment,Tout,ce,que,touchent,les,#Hollande,Coulent,#jdcjdr,#MoryGlobal,http://t.co/PK5aXcxf0l
Wed Apr 01 20:35:32 CEST 2015;papoute89;yonne,France;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:35:27 CEST 2015;JpTEPPE;;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:35:04 CEST 2015;happylucky99;Marseille;RT,@JadeVermont,RT,@Guillaume6869,Erreur,sur,la,personne,#Hollande,http://t.co/vrXvDvmhiO
Wed Apr 01 20:35:02 CEST 2015;JCharpent;;RT,@francinegirond,Thomas,#Hollande,avocat,choisi,pour,sauver,#MoryGlobal,On,n'échappe,pas,aux,lois,de,l'hérédité,#incompetence
Wed Apr 01 20:34:53 CEST 2015;NSEnewsearth;;"#Hollande,Iraklı,Kürtlere,askeri,yardımda,bulunma,sözü,verdi",http://t.co/hbU5CXXjRP,http://t.co/NHnr1NWYz1
Wed Apr 01 20:34:52 CEST 2015;jerome84130;;RT,@GianluigiTRCT,#Mitterrand,a,phagocyté,le,PC/#Hollande,aura,asphyxié,le,socialisme,historique,l'opération,"glasnost",fera,de,lui,un,…
Wed Apr 01 20:34:51 CEST 2015;francinegirond;;Thomas,#Hollande,avocat,choisi,pour,sauver,#MoryGlobal,On,n'échappe,pas,aux,lois,de,l'hérédité,#incompetence
Wed Apr 01 20:34:27 CEST 2015;64mpm;Est;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:34:09 CEST 2015;Minana_APG;Paris 12;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:33:59 CEST 2015;botteQ;;@actuhollande,#Hollande,Que,veut,Manuel,#Valls,juste,rester,à,son,poste,et,toucher,sa,paye
Wed Apr 01 20:33:54 CEST 2015;SenorPetrucci;Planete Terre coté Droit;RT,@docteurmasque,#Hollande,conduit,la,France,avec,la,même,habileté,que,#schumacher,Non,pas,en,voiture,a,ski,#departementales2015
Wed Apr 01 20:33:41 CEST 2015;jerome84130;;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:33:41 CEST 2015;pillot64;;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:33:33 CEST 2015;JstLangevin;france;RT,@GianluigiTRCT,#Mitterrand,a,phagocyté,le,PC/#Hollande,aura,asphyxié,le,socialisme,historique,l'opération,"glasnost",fera,de,lui,un,…
Wed Apr 01 20:33:15 CEST 2015;GavrocheParigot;Paris 20e;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:32:46 CEST 2015;ston_power;45° 49' 57'' N - 6° 51' 53'' E;RT,@Valeurs,Bonjour,à,tous,la,#couv,du,prochain,#VA,#Hollande,"Le,début,de,la,fin",>>,http://t.co/tC0X7ifcWf,http://t.co/shoIctv86s
Wed Apr 01 20:32:44 CEST 2015;benalo_2015;Paris;Thomas,#Hollande,mordu,par,un,sans-dent,#MoryGlobal,#MoryDucros,http://t.co/G88EUA5TtD
Wed Apr 01 20:32:34 CEST 2015;Apres_Hollande;;Au,fait,#montebourg,#Valls,pourquoi,23%,au,total,de,la,primaire,#ps,nous,emmerdent,autant,#Hollande
Wed Apr 01 20:32:32 CEST 2015;krystyan45;;RT,@PierreParrillo,#Canteloup,imitant,#Hollande,"Chers,français,Il,n'y,aura,pas,de,remaniement,parce,que,Manuel,#Valls,a,décidé,de,me,ga…
Wed Apr 01 20:32:21 CEST 2015;JstLangevin;france;RT,@Sisf94,Thomas,#Hollande,pris,à,partie,par,des,salariés,de,#MoryGlobal,http://t.co/py2nJ1b9LY,http://t.co/U7FCGKly4D
Wed Apr 01 20:32:03 CEST 2015;PeupledeFrance1;;Et,oui,#Fabius,il,enchaîne,les,perles,#Hollande,mais,il,te,protège,bien,quand,même,http://t.co/IGOdLgOOnV
Wed Apr 01 20:31:32 CEST 2015;botteQ;;#Hollande,#PS,#UMP,#UDI,#FN,SCOOP,et,INCROYABLE,#Valls,aujourd'hui,est,restè,zen,et,souriant,toute,la,journée,http://t.co/ivIuSkQE92
